  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 
 -0.3080E-02 -0.3080E-02 -0.2115E+00  0.1650E-02  0.2403E-02  0.1642E-02  0.1650E-02  0.2133E-02  0.1389E-02  0.1643E-02  0.2403E-02  0.2091E-02  0.1389E-02  0.1941E-02  0.1442E-02 -0.2880E-02 -0.3791E-02 -0.2903E-02 -0.2880E-02 -0.3539E-02 -0.2570E-02 -0.2878E-02 -0.3791E-02 -0.3408E-02 -0.2570E-02 -0.3267E-02 -0.2645E-02 
 -0.3360E-02 -0.3360E-02 -0.2308E+00  0.1800E-02  0.2621E-02  0.1791E-02  0.1800E-02  0.2327E-02  0.1516E-02  0.1793E-02  0.2621E-02  0.2281E-02  0.1516E-02  0.2118E-02  0.1573E-02 -0.3141E-02 -0.4136E-02 -0.3167E-02 -0.3141E-02 -0.3861E-02 -0.2804E-02 -0.3140E-02 -0.4136E-02 -0.3718E-02 -0.2804E-02 -0.3564E-02 -0.2885E-02 
 -0.3640E-02 -0.3640E-02 -0.2500E+00  0.1950E-02  0.2840E-02  0.1940E-02  0.1950E-02  0.2520E-02  0.1642E-02  0.1942E-02  0.2840E-02  0.2471E-02  0.1642E-02  0.2294E-02  0.1704E-02 -0.3403E-02 -0.4481E-02 -0.3431E-02 -0.3403E-02 -0.4182E-02 -0.3038E-02 -0.3402E-02 -0.4481E-02 -0.4028E-02 -0.3038E-02 -0.3861E-02 -0.3126E-02 
 -0.3920E-02 -0.3920E-02 -0.2693E+00  0.2100E-02  0.3058E-02  0.2089E-02  0.2100E-02  0.2714E-02  0.1768E-02  0.2092E-02  0.3058E-02  0.2661E-02  0.1768E-02  0.2471E-02  0.1835E-02 -0.3665E-02 -0.4825E-02 -0.3694E-02 -0.3665E-02 -0.4504E-02 -0.3271E-02 -0.3664E-02 -0.4825E-02 -0.4338E-02 -0.3271E-02 -0.4158E-02 -0.3366E-02 
 -0.4200E-02 -0.4200E-02 -0.2885E+00  0.2250E-02  0.3277E-02  0.2239E-02  0.2250E-02  0.2908E-02  0.1895E-02  0.2241E-02  0.3277E-02  0.2851E-02  0.1895E-02  0.2647E-02  0.1966E-02 -0.3927E-02 -0.5170E-02 -0.3958E-02 -0.3927E-02 -0.4826E-02 -0.3505E-02 -0.3925E-02 -0.5170E-02 -0.4647E-02 -0.3505E-02 -0.4455E-02 -0.3607E-02 
 -0.4480E-02 -0.4480E-02 -0.3077E+00  0.2400E-02  0.3495E-02  0.2388E-02  0.2400E-02  0.3102E-02  0.2021E-02  0.2391E-02  0.3495E-02  0.3041E-02  0.2021E-02  0.2823E-02  0.2097E-02 -0.4189E-02 -0.5515E-02 -0.4222E-02 -0.4189E-02 -0.5148E-02 -0.3739E-02 -0.4187E-02 -0.5515E-02 -0.4957E-02 -0.3739E-02 -0.4752E-02 -0.3847E-02 
 -0.4760E-02 -0.4760E-02 -0.3270E+00  0.2550E-02  0.3714E-02  0.2537E-02  0.2550E-02  0.3296E-02  0.2147E-02  0.2540E-02  0.3714E-02  0.3232E-02  0.2147E-02  0.3000E-02  0.2229E-02 -0.4451E-02 -0.5859E-02 -0.4486E-02 -0.4451E-02 -0.5469E-02 -0.3973E-02 -0.4449E-02 -0.5859E-02 -0.5267E-02 -0.3973E-02 -0.5049E-02 -0.4088E-02 
 -0.5040E-02 -0.5040E-02 -0.3462E+00  0.2700E-02  0.3932E-02  0.2686E-02  0.2700E-02  0.3490E-02  0.2274E-02  0.2689E-02  0.3932E-02  0.3422E-02  0.2274E-02  0.3176E-02  0.2360E-02 -0.4712E-02 -0.6204E-02 -0.4750E-02 -0.4712E-02 -0.5791E-02 -0.4206E-02 -0.4710E-02 -0.6204E-02 -0.5577E-02 -0.4206E-02 -0.5346E-02 -0.4328E-02 
 -0.5320E-02 -0.5320E-02 -0.3654E+00  0.2850E-02  0.4151E-02  0.2836E-02  0.2850E-02  0.3684E-02  0.2400E-02  0.2839E-02  0.4151E-02  0.3612E-02  0.2400E-02  0.3353E-02  0.2491E-02 -0.4974E-02 -0.6549E-02 -0.5014E-02 -0.4974E-02 -0.6113E-02 -0.4440E-02 -0.4972E-02 -0.6549E-02 -0.5887E-02 -0.4440E-02 -0.5643E-02 -0.4569E-02 
 -0.5600E-02 -0.5600E-02 -0.3847E+00  0.3000E-02  0.4369E-02  0.2985E-02  0.3000E-02  0.3877E-02  0.2526E-02  0.2988E-02  0.4369E-02  0.3802E-02  0.2526E-02  0.3529E-02  0.2622E-02 -0.5236E-02 -0.6893E-02 -0.5278E-02 -0.5236E-02 -0.6435E-02 -0.4674E-02 -0.5234E-02 -0.6893E-02 -0.6197E-02 -0.4674E-02 -0.5941E-02 -0.4809E-02 
 -0.5880E-02 -0.5880E-02 -0.4039E+00  0.3150E-02  0.4587E-02  0.3134E-02  0.3150E-02  0.4071E-02  0.2653E-02  0.3138E-02  0.4587E-02  0.3992E-02  0.2653E-02  0.3706E-02  0.2753E-02 -0.5498E-02 -0.7238E-02 -0.5542E-02 -0.5498E-02 -0.6756E-02 -0.4907E-02 -0.5495E-02 -0.7238E-02 -0.6507E-02 -0.4907E-02 -0.6238E-02 -0.5049E-02 
 -0.6160E-02 -0.6160E-02 -0.4232E+00  0.3301E-02  0.4806E-02  0.3283E-02  0.3301E-02  0.4265E-02  0.2779E-02  0.3287E-02  0.4806E-02  0.4182E-02  0.2779E-02  0.3882E-02  0.2884E-02 -0.5760E-02 -0.7583E-02 -0.5806E-02 -0.5760E-02 -0.7078E-02 -0.5141E-02 -0.5757E-02 -0.7583E-02 -0.6816E-02 -0.5141E-02 -0.6535E-02 -0.5290E-02 
 -0.6440E-02 -0.6440E-02 -0.4424E+00  0.3451E-02  0.5024E-02  0.3433E-02  0.3451E-02  0.4459E-02  0.2905E-02  0.3436E-02  0.5024E-02  0.4372E-02  0.2905E-02  0.4059E-02  0.3015E-02 -0.6021E-02 -0.7927E-02 -0.6070E-02 -0.6021E-02 -0.7400E-02 -0.5375E-02 -0.6019E-02 -0.7927E-02 -0.7126E-02 -0.5375E-02 -0.6832E-02 -0.5530E-02 
 -0.6720E-02 -0.6720E-02 -0.4616E+00  0.3601E-02  0.5243E-02  0.3582E-02  0.3601E-02  0.4653E-02  0.3032E-02  0.3586E-02  0.5243E-02  0.4562E-02  0.3032E-02  0.4235E-02  0.3146E-02 -0.6283E-02 -0.8272E-02 -0.6334E-02 -0.6283E-02 -0.7721E-02 -0.5609E-02 -0.6281E-02 -0.8272E-02 -0.7436E-02 -0.5609E-02 -0.7129E-02 -0.5771E-02 
 -0.7000E-02 -0.7000E-02 -0.4809E+00  0.3751E-02  0.5461E-02  0.3731E-02  0.3751E-02  0.4847E-02  0.3158E-02  0.3735E-02  0.5461E-02  0.4752E-02  0.3158E-02  0.4412E-02  0.3277E-02 -0.6545E-02 -0.8617E-02 -0.6598E-02 -0.6545E-02 -0.8043E-02 -0.5842E-02 -0.6542E-02 -0.8617E-02 -0.7746E-02 -0.5842E-02 -0.7426E-02 -0.6011E-02 
 -0.7280E-02 -0.7280E-02 -0.5001E+00  0.3901E-02  0.5680E-02  0.3880E-02  0.3901E-02  0.5041E-02  0.3284E-02  0.3885E-02  0.5680E-02  0.4942E-02  0.3284E-02  0.4588E-02  0.3408E-02 -0.6807E-02 -0.8961E-02 -0.6861E-02 -0.6807E-02 -0.8365E-02 -0.6076E-02 -0.6804E-02 -0.8961E-02 -0.8056E-02 -0.6076E-02 -0.7723E-02 -0.6252E-02 
 -0.7560E-02 -0.7560E-02 -0.5193E+00  0.4051E-02  0.5898E-02  0.4030E-02  0.4051E-02  0.5235E-02  0.3411E-02  0.4021E-02  0.5898E-02  0.5132E-02  0.3411E-02  0.4752E-02  0.3537E-02 -0.7069E-02 -0.9306E-02 -0.7125E-02 -0.7069E-02 -0.8687E-02 -0.6310E-02 -0.7040E-02 -0.9306E-02 -0.8366E-02 -0.6310E-02 -0.8020E-02 -0.6492E-02 
 -0.7840E-02 -0.7840E-02 -0.5367E+00  0.4189E-02  0.6114E-02  0.4178E-02  0.4189E-02  0.5398E-02  0.3537E-02  0.4132E-02  0.6114E-02  0.5321E-02  0.3537E-02  0.4871E-02  0.3644E-02 -0.7319E-02 -0.9636E-02 -0.7370E-02 -0.7319E-02 -0.8989E-02 -0.6533E-02 -0.7238E-02 -0.9636E-02 -0.8662E-02 -0.6533E-02 -0.8259E-02 -0.6715E-02 
 -0.8120E-02 -0.8120E-02 -0.5521E+00  0.4314E-02  0.6329E-02  0.4307E-02  0.4314E-02  0.5529E-02  0.3653E-02  0.4225E-02  0.6329E-02  0.5500E-02  0.3653E-02  0.4959E-02  0.3735E-02 -0.7514E-02 -0.9951E-02 -0.7595E-02 -0.7514E-02 -0.9266E-02 -0.6743E-02 -0.7410E-02 -0.9951E-02 -0.8938E-02 -0.6743E-02 -0.8446E-02 -0.6901E-02 
 -0.8400E-02 -0.8400E-02 -0.5651E+00  0.4405E-02  0.6528E-02  0.4396E-02  0.4405E-02  0.5634E-02  0.3749E-02  0.4304E-02  0.6528E-02  0.5642E-02  0.3749E-02  0.5026E-02  0.3809E-02 -0.7661E-02 -0.1025E-01 -0.7791E-02 -0.7661E-02 -0.9477E-02 -0.6937E-02 -0.7545E-02 -0.1025E-01 -0.9190E-02 -0.6937E-02 -0.8584E-02 -0.7048E-02 
 -0.8680E-02 -0.8680E-02 -0.5760E+00  0.4486E-02  0.6684E-02  0.4477E-02  0.4486E-02  0.5724E-02  0.3831E-02  0.4371E-02  0.6684E-02  0.5764E-02  0.3831E-02  0.5083E-02  0.3872E-02 -0.7773E-02 -0.1052E-01 -0.7953E-02 -0.7773E-02 -0.9641E-02 -0.7116E-02 -0.7654E-02 -0.1052E-01 -0.9409E-02 -0.7116E-02 -0.8690E-02 -0.7171E-02 
 -0.8960E-02 -0.8960E-02 -0.5852E+00  0.4553E-02  0.6830E-02  0.4550E-02  0.4553E-02  0.5806E-02  0.3907E-02  0.4424E-02  0.6830E-02  0.5866E-02  0.3907E-02  0.5132E-02  0.3930E-02 -0.7868E-02 -0.1079E-01 -0.8079E-02 -0.7868E-02 -0.9780E-02 -0.7282E-02 -0.7741E-02 -0.1079E-01 -0.9588E-02 -0.7282E-02 -0.8774E-02 -0.7272E-02 
 -0.9240E-02 -0.9240E-02 -0.5941E+00  0.4612E-02  0.6955E-02  0.4620E-02  0.4612E-02  0.5883E-02  0.3967E-02  0.4472E-02  0.6955E-02  0.5948E-02  0.3967E-02  0.5174E-02  0.3981E-02 -0.7949E-02 -0.1104E-01 -0.8191E-02 -0.7949E-02 -0.9901E-02 -0.7437E-02 -0.7818E-02 -0.1104E-01 -0.9753E-02 -0.7437E-02 -0.8846E-02 -0.7361E-02 
 -0.9520E-02 -0.9520E-02 -0.6011E+00  0.4655E-02  0.7049E-02  0.4688E-02  0.4655E-02  0.5953E-02  0.4022E-02  0.4513E-02  0.7049E-02  0.6014E-02  0.4022E-02  0.5211E-02  0.4031E-02 -0.8017E-02 -0.1125E-01 -0.8279E-02 -0.8017E-02 -0.1000E-01 -0.7545E-02 -0.7885E-02 -0.1125E-01 -0.9886E-02 -0.7545E-02 -0.8901E-02 -0.7438E-02 
 -0.9800E-02 -0.9800E-02 -0.6079E+00  0.4684E-02  0.7142E-02  0.4740E-02  0.4684E-02  0.6012E-02  0.4069E-02  0.4549E-02  0.7142E-02  0.6074E-02  0.4069E-02  0.5232E-02  0.4069E-02 -0.8080E-02 -0.1141E-01 -0.8356E-02 -0.8080E-02 -0.1009E-01 -0.7636E-02 -0.7944E-02 -0.1141E-01 -0.9996E-02 -0.7636E-02 -0.8948E-02 -0.7505E-02 
 -0.1008E-01 -0.1008E-01 -0.6139E+00  0.4708E-02  0.7220E-02  0.4788E-02  0.4708E-02  0.6070E-02  0.4108E-02  0.4585E-02  0.7220E-02  0.6130E-02  0.4108E-02  0.5253E-02  0.4102E-02 -0.8134E-02 -0.1155E-01 -0.8425E-02 -0.8134E-02 -0.1017E-01 -0.7718E-02 -0.7996E-02 -0.1155E-01 -0.1009E-01 -0.7718E-02 -0.8987E-02 -0.7564E-02 
 -0.1036E-01 -0.1036E-01 -0.6193E+00  0.4726E-02  0.7292E-02  0.4830E-02  0.4726E-02  0.6112E-02  0.4147E-02  0.4619E-02  0.7292E-02  0.6181E-02  0.4147E-02  0.5270E-02  0.4134E-02 -0.8184E-02 -0.1166E-01 -0.8487E-02 -0.8184E-02 -0.1024E-01 -0.7794E-02 -0.8042E-02 -0.1166E-01 -0.1017E-01 -0.7794E-02 -0.9020E-02 -0.7617E-02 
 -0.1064E-01 -0.1064E-01 -0.6241E+00  0.4743E-02  0.7363E-02  0.4868E-02  0.4743E-02  0.6152E-02  0.4182E-02  0.4648E-02  0.7363E-02  0.6226E-02  0.4182E-02  0.5287E-02  0.4164E-02 -0.8227E-02 -0.1176E-01 -0.8543E-02 -0.8227E-02 -0.1030E-01 -0.7849E-02 -0.8084E-02 -0.1176E-01 -0.1023E-01 -0.7849E-02 -0.9050E-02 -0.7665E-02 
 -0.1092E-01 -0.1092E-01 -0.6285E+00  0.4761E-02  0.7431E-02  0.4897E-02  0.4761E-02  0.6192E-02  0.4216E-02  0.4675E-02  0.7431E-02  0.6265E-02  0.4216E-02  0.5304E-02  0.4192E-02 -0.8261E-02 -0.1185E-01 -0.8591E-02 -0.8261E-02 -0.1036E-01 -0.7900E-02 -0.8122E-02 -0.1185E-01 -0.1029E-01 -0.7900E-02 -0.9076E-02 -0.7709E-02 
 -0.1120E-01 -0.1120E-01 -0.6325E+00  0.4779E-02  0.7499E-02  0.4926E-02  0.4779E-02  0.6225E-02  0.4247E-02  0.4699E-02  0.7499E-02  0.6300E-02  0.4247E-02  0.5316E-02  0.4216E-02 -0.8291E-02 -0.1194E-01 -0.8633E-02 -0.8291E-02 -0.1041E-01 -0.7948E-02 -0.8154E-02 -0.1194E-01 -0.1034E-01 -0.7948E-02 -0.9099E-02 -0.7745E-02 
 -0.1148E-01 -0.1148E-01 -0.6362E+00  0.4796E-02  0.7539E-02  0.4953E-02  0.4796E-02  0.6255E-02  0.4278E-02  0.4722E-02  0.7539E-02  0.6334E-02  0.4278E-02  0.5327E-02  0.4239E-02 -0.8315E-02 -0.1200E-01 -0.8671E-02 -0.8315E-02 -0.1046E-01 -0.7992E-02 -0.8181E-02 -0.1200E-01 -0.1039E-01 -0.7992E-02 -0.9118E-02 -0.7778E-02 
 -0.1176E-01 -0.1176E-01 -0.6394E+00  0.4813E-02  0.7579E-02  0.4978E-02  0.4813E-02  0.6285E-02  0.4306E-02  0.4744E-02  0.7579E-02  0.6367E-02  0.4306E-02  0.5338E-02  0.4261E-02 -0.8336E-02 -0.1206E-01 -0.8706E-02 -0.8336E-02 -0.1050E-01 -0.8028E-02 -0.8204E-02 -0.1206E-01 -0.1042E-01 -0.8028E-02 -0.9135E-02 -0.7806E-02 
 -0.1204E-01 -0.1204E-01 -0.6425E+00  0.4830E-02  0.7618E-02  0.5000E-02  0.4830E-02  0.6311E-02  0.4331E-02  0.4763E-02  0.7618E-02  0.6399E-02  0.4331E-02  0.5348E-02  0.4282E-02 -0.8354E-02 -0.1211E-01 -0.8738E-02 -0.8354E-02 -0.1054E-01 -0.8054E-02 -0.8225E-02 -0.1211E-01 -0.1046E-01 -0.8054E-02 -0.9151E-02 -0.7831E-02 
 -0.1232E-01 -0.1232E-01 -0.6453E+00  0.4846E-02  0.7656E-02  0.5022E-02  0.4846E-02  0.6338E-02  0.4354E-02  0.4781E-02  0.7656E-02  0.6428E-02  0.4354E-02  0.5359E-02  0.4302E-02 -0.8367E-02 -0.1216E-01 -0.8766E-02 -0.8367E-02 -0.1058E-01 -0.8079E-02 -0.8243E-02 -0.1216E-01 -0.1049E-01 -0.8079E-02 -0.9166E-02 -0.7854E-02 
 -0.1260E-01 -0.1260E-01 -0.6479E+00  0.4859E-02  0.7693E-02  0.5043E-02  0.4859E-02  0.6364E-02  0.4376E-02  0.4797E-02  0.7693E-02  0.6454E-02  0.4376E-02  0.5370E-02  0.4321E-02 -0.8378E-02 -0.1221E-01 -0.8790E-02 -0.8378E-02 -0.1061E-01 -0.8102E-02 -0.8260E-02 -0.1221E-01 -0.1052E-01 -0.8102E-02 -0.9179E-02 -0.7876E-02 
 -0.1288E-01 -0.1288E-01 -0.6503E+00  0.4872E-02  0.7730E-02  0.5062E-02  0.4872E-02  0.6389E-02  0.4398E-02  0.4810E-02  0.7730E-02  0.6480E-02  0.4398E-02  0.5381E-02  0.4338E-02 -0.8388E-02 -0.1225E-01 -0.8813E-02 -0.8388E-02 -0.1064E-01 -0.8125E-02 -0.8275E-02 -0.1225E-01 -0.1054E-01 -0.8125E-02 -0.9192E-02 -0.7897E-02 
 -0.1316E-01 -0.1316E-01 -0.6525E+00  0.4885E-02  0.7766E-02  0.5079E-02  0.4885E-02  0.6413E-02  0.4418E-02  0.4822E-02  0.7766E-02  0.6505E-02  0.4418E-02  0.5389E-02  0.4356E-02 -0.8396E-02 -0.1229E-01 -0.8833E-02 -0.8396E-02 -0.1067E-01 -0.8146E-02 -0.8288E-02 -0.1229E-01 -0.1057E-01 -0.8146E-02 -0.9203E-02 -0.7915E-02 
 -0.1344E-01 -0.1344E-01 -0.6547E+00  0.4895E-02  0.7801E-02  0.5095E-02  0.4895E-02  0.6434E-02  0.4436E-02  0.4833E-02  0.7801E-02  0.6525E-02  0.4436E-02  0.5395E-02  0.4371E-02 -0.8403E-02 -0.1233E-01 -0.8850E-02 -0.8403E-02 -0.1070E-01 -0.8166E-02 -0.8301E-02 -0.1233E-01 -0.1059E-01 -0.8166E-02 -0.9213E-02 -0.7932E-02 
 -0.1372E-01 -0.1372E-01 -0.6566E+00  0.4906E-02  0.7832E-02  0.5111E-02  0.4906E-02  0.6455E-02  0.4453E-02  0.4842E-02  0.7832E-02  0.6546E-02  0.4453E-02  0.5401E-02  0.4385E-02 -0.8408E-02 -0.1237E-01 -0.8866E-02 -0.8408E-02 -0.1072E-01 -0.8185E-02 -0.8312E-02 -0.1237E-01 -0.1061E-01 -0.8185E-02 -0.9222E-02 -0.7946E-02 
 -0.1400E-01 -0.1400E-01 -0.6584E+00  0.4915E-02  0.7864E-02  0.5124E-02  0.4915E-02  0.6473E-02  0.4471E-02  0.4852E-02  0.7864E-02  0.6564E-02  0.4471E-02  0.5406E-02  0.4398E-02 -0.8413E-02 -0.1241E-01 -0.8881E-02 -0.8413E-02 -0.1074E-01 -0.8201E-02 -0.8323E-02 -0.1241E-01 -0.1063E-01 -0.8201E-02 -0.9230E-02 -0.7960E-02 
 -0.1428E-01 -0.1428E-01 -0.6601E+00  0.4924E-02  0.7894E-02  0.5136E-02  0.4924E-02  0.6491E-02  0.4488E-02  0.4862E-02  0.7894E-02  0.6583E-02  0.4488E-02  0.5410E-02  0.4411E-02 -0.8418E-02 -0.1245E-01 -0.8894E-02 -0.8418E-02 -0.1076E-01 -0.8209E-02 -0.8334E-02 -0.1245E-01 -0.1065E-01 -0.8209E-02 -0.9237E-02 -0.7973E-02 
 -0.1456E-01 -0.1456E-01 -0.6618E+00  0.4934E-02  0.7924E-02  0.5145E-02  0.4934E-02  0.6507E-02  0.4505E-02  0.4870E-02  0.7924E-02  0.6600E-02  0.4505E-02  0.5412E-02  0.4423E-02 -0.8423E-02 -0.1249E-01 -0.8907E-02 -0.8423E-02 -0.1078E-01 -0.8215E-02 -0.8343E-02 -0.1249E-01 -0.1067E-01 -0.8215E-02 -0.9243E-02 -0.7985E-02 
 -0.1484E-01 -0.1484E-01 -0.6633E+00  0.4944E-02  0.7952E-02  0.5155E-02  0.4944E-02  0.6522E-02  0.4520E-02  0.4879E-02  0.7952E-02  0.6618E-02  0.4520E-02  0.5413E-02  0.4434E-02 -0.8427E-02 -0.1252E-01 -0.8919E-02 -0.8427E-02 -0.1080E-01 -0.8220E-02 -0.8352E-02 -0.1252E-01 -0.1068E-01 -0.8220E-02 -0.9249E-02 -0.7997E-02 
 -0.1512E-01 -0.1512E-01 -0.6648E+00  0.4953E-02  0.7979E-02  0.5163E-02  0.4953E-02  0.6536E-02  0.4536E-02  0.4887E-02  0.7979E-02  0.6634E-02  0.4536E-02  0.5414E-02  0.4445E-02 -0.8431E-02 -0.1255E-01 -0.8929E-02 -0.8431E-02 -0.1082E-01 -0.8226E-02 -0.8360E-02 -0.1255E-01 -0.1070E-01 -0.8226E-02 -0.9255E-02 -0.8008E-02 
 -0.1540E-01 -0.1540E-01 -0.6662E+00  0.4962E-02  0.8006E-02  0.5172E-02  0.4962E-02  0.6551E-02  0.4547E-02  0.4894E-02  0.8006E-02  0.6650E-02  0.4547E-02  0.5415E-02  0.4453E-02 -0.8436E-02 -0.1258E-01 -0.8939E-02 -0.8436E-02 -0.1083E-01 -0.8231E-02 -0.8368E-02 -0.1258E-01 -0.1071E-01 -0.8231E-02 -0.9261E-02 -0.8018E-02 
 -0.1568E-01 -0.1568E-01 -0.6675E+00  0.4969E-02  0.8033E-02  0.5180E-02  0.4969E-02  0.6565E-02  0.4558E-02  0.4900E-02  0.8033E-02  0.6666E-02  0.4558E-02  0.5417E-02  0.4460E-02 -0.8442E-02 -0.1261E-01 -0.8946E-02 -0.8442E-02 -0.1085E-01 -0.8236E-02 -0.8375E-02 -0.1261E-01 -0.1073E-01 -0.8236E-02 -0.9266E-02 -0.8028E-02 
 -0.1596E-01 -0.1596E-01 -0.6688E+00  0.4976E-02  0.8058E-02  0.5188E-02  0.4976E-02  0.6578E-02  0.4567E-02  0.4905E-02  0.8058E-02  0.6682E-02  0.4567E-02  0.5418E-02  0.4467E-02 -0.8447E-02 -0.1264E-01 -0.8952E-02 -0.8447E-02 -0.1086E-01 -0.8241E-02 -0.8381E-02 -0.1264E-01 -0.1074E-01 -0.8241E-02 -0.9271E-02 -0.8037E-02 
 -0.1624E-01 -0.1624E-01 -0.6699E+00  0.4982E-02  0.8082E-02  0.5196E-02  0.4982E-02  0.6590E-02  0.4575E-02  0.4910E-02  0.8082E-02  0.6697E-02  0.4575E-02  0.5419E-02  0.4473E-02 -0.8451E-02 -0.1267E-01 -0.8958E-02 -0.8451E-02 -0.1088E-01 -0.8246E-02 -0.8387E-02 -0.1267E-01 -0.1075E-01 -0.8246E-02 -0.9276E-02 -0.8045E-02 
